"lat","lon","Name","Phonetic","PostalCode","Address","都道府県"
"37.3968172","136.8971371","白藤酒造店","はくとうしゅぞうてん","〒928-0077","石川県輪島市鳳至町上町24","石川県"
"36.9857309","136.8969553","鳥屋酒造","とりやしゅぞう","〒929-1715","石川県鹿島郡中能登町一青ケ96","石川県"
"37.3929758","136.894607","中島酒造店","なかしましゅぞうてん","〒928-0078","石川県輪島市鳳至町稲荷町8","石川県"
"35.1371374","136.8845096","八束穂酒造","やつかほしゅぞう","〒454-0043","愛知県名古屋市中川区牛立町5-9","愛知県"
"35.3068995","136.8793452","勲碧酒造","くんぺきしゅぞう","〒483-8128","愛知県江南市小折本町柳橋88","愛知県"
"36.9395365","136.8760119","御祖酒造","みおやしゅぞう","〒929-1633","石川県鹿島郡中能登町藤井ホ10","石川県"
"34.7366705","136.8731581","内田酒造","うちだしゅぞう","〒470-33","愛知県知多郡南知多町内海北向91-4","愛知県"
"35.3211983","136.8721286","丸井合名","まるいごうめい","〒483-8158","愛知県江南市布袋町東202","愛知県"
"35.3209983","136.868926","山星酒造","やまぼししゅぞう","〒483-8237","愛知県江南市布袋町西95","愛知県"
"34.8301482","136.8662925","盛田","もりた","〒479-0807","愛知県常滑市小鈴谷字亀井戸21-1","愛知県"
"35.4221637","136.8616954","小町酒造","こまちしゅぞう","〒504-0851","岐阜県各務原市蘇原伊吹町2-15","岐阜県"
"34.859116","136.8592457","澤田酒造","さわだしゅぞう","〒479-0818","愛知県常滑市古場町4-10","愛知県"
"35.8846518","136.8576303","原酒造場","はらしゅぞうじょう","〒501-5121","岐阜県郡上市白鳥町白鳥991","岐阜県"
"35.2124349","136.84029","清洲桜醸造","きよすざくらじょうぞう","〒452-0942","愛知県清須市清洲1692番地","愛知県"
"36.5448583","136.8393174","成政酒造","なりまさしゅぞう","〒939-1676","富山県南砺市舘418","富山県"
"35.4989928","136.8359047","白木恒助商店","しらきつねすけしょうてん","〒501-2528","岐阜県岐阜市門屋門61","岐阜県"
"35.3973887","136.8281778","林本店","はやしほんてん","〒504-0958","岐阜県各務原市那加新加納町2239","岐阜県"
"35.4159083","136.8129651","足立酒造","あだちしゅぞう","〒500-8222","岐阜県岐阜市琴塚3-21-10","岐阜県"
"35.1388692","136.8088514","常盤醸造","ときわじょうぞう","〒454-0962","愛知県名古屋市中川区戸田3-827","愛知県"
"35.1451013","136.7943468","山田酒造","やまだしゅぞう","〒497-0031","愛知県海部郡蟹江町須成1245","愛知県"
"35.3281958","136.793892","金銀花酒造","きんぎんかしゅぞう","〒491-0051","愛知県一宮市今伊勢町馬寄山之小路19","愛知県"
"35.2528234","136.7910144","藤市酒造","ふじいちしゅぞう","〒492-8219","愛知県稲沢市稲葉3-4-30","愛知県"
"35.1313723","136.7898064","甘強酒造","かんきょうしゅぞう","〒497-0040","愛知県海部郡蟹江町城4-1","愛知県"
"37.2887225","136.7779617","中野酒造","なかのしゅぞう","〒927-2152","石川県輪島市門前町広瀬ニ5-2","石川県"
"36.843914","136.767125","見砂酒造","みさごしゅぞう","〒929-1341","石川県羽咋郡宝達志水町宿4-43","石川県"
"35.1560772","136.7646961","鶴見酒造","つるみしゅぞう","〒496-0017","愛知県津島市百町字旭46","愛知県"
"35.3653444","136.7617338","久納酒造","くのしゅぞう","〒501-6052","岐阜県羽島郡笠松町下本町59","岐阜県"
"35.4086501","136.757896","日本泉酒造","にほんいずみしゅぞう","〒500-8429","岐阜県岐阜市加納清水町3-8-2","岐阜県"
"35.1368655","136.7357859","青木酒造","あおきしゅぞう","〒496-0915","愛知県愛西市本部田町本西60番地","愛知県"
"36.6724875","136.7337077","久世酒造店","くぜしゅぞうてん","〒929-0826","石川県河北郡津幡町清水イ122","石川県"
"35.1584455","136.7326627","山忠本家酒造","やまちゅうほんけしゅぞう","〒496-0906","愛知県愛西市日置町弐橋1797-3","愛知県"
"35.1583344","136.7319906","山忠新家","やまちゅうしんけ","〒496-0907","愛知県愛西市稲葉町江頭18-1","愛知県"
"35.1766677","136.7248514","長珍酒造","ちょうちんしゅぞう","〒496-0805","愛知県津島市本町3-62","愛知県"
"34.4623178","136.7233349","伊勢萬","いせまん","〒516-0025","三重県伊勢市宇治中之切町77番地の2","三重県"
"35.2360393","136.7219555","内藤醸造","ないとうじょうぞう","〒495-0022","愛知県稲沢市祖父江町甲新田高須賀52-1","愛知県"
"35.2000593","136.7201206","渡辺酒造","わたなべしゅぞう","〒496-8015","愛知県愛西市草平町道下83","愛知県"
"35.2076613","136.7069081","水谷酒造","みずたにしゅぞう","〒496-8016","愛知県鷹場町久田山12","愛知県"
"35.3228208","136.7033966","千代菊","ちよぎく","〒501-6241","岐阜県羽島市竹鼻町2733","岐阜県"
"35.2946906","136.6996672","林彰一郎商店","はやししょういちろうしょうてん","〒501-6318","岐阜県羽島市上中町沖1493","岐阜県"
"35.437915","136.6874083","柴田酒造","しばたしゅぞう","〒501-0431","岐阜県本巣郡北方町北方1512","岐阜県"
"36.583681","136.6802804","武内酒造店","たけうちしゅぞうてん","〒920-0813","石川県金沢市御所町イ22","石川県"
"35.0165761","136.6756182","早川酒造部","はやかわしゅぞうぶ","〒510-8121","三重県三重郡川越町高松829","三重県"
"36.5859445","136.6755584","やちや酒造","やちやしゅぞう","〒920-0818","石川県金沢市大樋町8-32","石川県"
"36.5536347","136.6721655","福光屋","ふくみつや","〒920-8638","石川県金沢市石引2-8-3","石川県"
"35.0401232","136.6695376","安達本家酒造","あだちほんけしゅぞう","〒510-8101","三重県三重郡朝日町縄生2107","三重県"
"35.292391","136.6632918","吉田合資","よしだごうし","〒503-0202","岐阜県安八郡輪之内町大籔623","岐阜県"
"35.0346096","136.6597635","稲垣酒造場","いながきしゅぞうじょう","〒510-8103","三重県三重郡朝日町大字柿2174","三重県"
"35.0229442","136.6532977","タカハシ酒造","たかはししゅぞう","〒510-8021","三重県四日市市松寺2丁目15-7","三重県"
"34.5664719","136.6482598","旭酒造","あさひしゅぞう","〒515-0303","三重県多気郡明和町山大淀3032","三重県"
"36.5651885","136.6443307","中村酒造","なかむらしゅぞう","〒920-0867","石川県金沢市長土塀3-2-15","石川県"
"34.9097509","136.6336938","宮崎本店","みやざきほんてん","〒510-0104","三重県四日市市楠町南五味塚972","三重県"
"36.4463066","136.6294145","菊姫","きくひめ","〒920-2126","石川県白山市鶴来新町タ8","石川県"
"35.0516297","136.6286655","後藤酒造場","ごとうしゅぞうじょう","〒511-0934","三重県桑名市赤尾1019","三重県"
"36.4468871","136.6266397","小堀酒造店","こぼりしゅぞうてん","〒920-2121","石川県白山市鶴来本町1丁目ワ47番地","石川県"
"35.4324277","136.6230262","杉原酒造","すぎはらしゅぞう","〒501-0532","岐阜県揖斐郡大野町下磯1","岐阜県"
"34.8682615","136.6226699","清水醸造","しみずじょうぞう","〒510-0225","三重県鈴鹿市若松東3-9-33","三重県"
"35.3718664","136.6209376","渡辺酒造醸","わたなべしゅぞうじょう","〒503-0015","岐阜県大垣市林町8-1126","岐阜県"
"35.3635201","136.6205906","武内酒造","たけうちしゅぞう","〒503-0897","岐阜県大垣市伝馬町1","岐阜県"
"35.3553262","136.6104507","三輪酒造","みわしゅぞう","〒503-0923","岐阜県大垣市船町4-48","岐阜県"
"35.1317913","136.5987623","細川酒造","ほそかわしゅぞう","〒511-0122","三重県桑名市多度町古野1474","三重県"
"36.4528546","136.5875357","宮本酒造店","みやもとしゅぞうてん","〒923-1205","石川県能美市宮竹町イ74","石川県"
"34.9552953","136.5785475","神楽酒造","かぐらしゅぞう","〒510-0948","三重県四日市市室山町326","三重県"
"36.4933132","136.5768493","車多酒造","しゃたしゅぞう","〒924-0823","石川県白山市坊丸町60-1","石川県"
"35.433982","136.5745761","大塚酒造","おおつかしゅぞう","〒503-2424","岐阜県揖斐郡池田町池野422","岐阜県"
"35.4881227","136.5739631","池田屋酒造","いけだやしゅぞう","〒501-0619","岐阜県揖斐郡揖斐川町三輪612-1","岐阜県"
"35.4887309","136.5718939","所酒造","ところしゅぞう","〒501-0619","岐阜県揖斐郡揖斐川町三輪537-1","岐阜県"
"34.9705912","136.5699313","丸彦酒造","まるひこしゅぞう","〒512-0934","三重県四日市市川島町1863-2","三重県"
"36.4872722","136.5657144","吉田酒造店","よしだしゅぞうてん","〒924-0843","石川県白山市安吉町41","石川県"
"36.5225175","136.5614305","金谷酒造店","かなやしゅぞうてん","〒924-0862","石川県白山市安田町3-2","石川県"
"35.3086992","136.560269","玉泉堂酒造","ぎょくせんどうしゅぞう","〒503-1314","岐阜県養老郡養老町高田800-3","岐阜県"
"34.4778304","136.5480042","河武醸造","かわぶじょうぞう","〒519-2174","三重県多気郡多気町五桂234","三重県"
"34.4414818","136.5439101","元坂酒造","げんさかしゅぞう","〒519-2422","三重県多気郡大台町柳原346-2","三重県"
"34.7811985","136.5409729","小川本家","おがわほんけ","〒510-0306","三重県津市河芸町一色1425","三重県"
"34.9946274","136.5397498","石川酒造","いしかわしゅぞう","〒512-1211","三重県四日市市桜町129","三重県"
"34.9940163","136.5383471","伊藤酒造","いとうしゅぞう","〒512-1211","三重県四日市市桜町110","三重県"
"34.6483859","136.5318929","今村酒造","いまむらしゅぞう","〒514-0324","三重県津市香良洲町263","三重県"
"34.5664219","136.5244128","新良酒造","にらしゅぞう","〒515-0063","三重県松阪市大黒田町130","三重県"
"34.7602061","136.5226357","寒紅梅酒造","かんこうばいしゅぞう","〒514-0103","三重県津市栗真中山町433","三重県"
"35.0639706","136.519814","早川酒造","はやかわしゅぞう","〒510-1323","三重県三重郡菰野町大字小島468","三重県"
"36.4459782","136.5109569","農口酒造","のぐちしゅぞう","〒923-1107","石川県能美市末寺町イ42","石川県"
"34.5021291","136.5098052","清水酒造場","しみずしゅぞうじょう","〒519-2147","三重県松阪市庄町388","三重県"
"36.067461","136.5053807","中村酒造","なかむらしゅぞう","〒911-0031","福井県勝山市長山町1-4-12","福井県"
"36.0631614","136.5002035","一本義久保本店","いっぽんぎくぼほんてん","〒911-0801","福井県勝山市 沢町1-3-1","福井県"
"36.0579147","136.499051","佐々木酒造","ささきしゅぞう","〒911-0806","福井県勝山市本町4-5-2","福井県"
"35.9827415","136.4907801","真名鶴酒造","まなつるしゅぞう","〒912-0083","福井県大野市明倫町11-3","福井県"
"35.9846523","136.489758","南部酒造場","なんぶしゅぞうじょう","〒912-0081","福井県大野市元町6-10","福井県"
"35.990021","136.4887331","源平酒造","げんぺいしゅぞう","〒912-0026","福井県大野市要町1-33","福井県"
"35.9869409","136.4881859","宇野酒造場","うのしゅぞうじょう","〒912-0025","福井県大野市本町3-4","福井県"
"36.432275","136.4802374","東酒造","ひがししゅぞう","〒923-0033","石川県小松市野田町丁35","石川県"
"34.5915266","136.4768534","中山酒造","なかやましゅぞう","〒515-2343","三重県松阪市小阿坂町2532","三重県"
"34.6739788","136.4712347","油正","あぶしょう","〒514-1135","三重県津市久居本町1583","三重県"
"34.6167349","136.4405597","船木酒造","ふなきしゅぞう","〒515-2351","三重県松阪市嬉野井之上町189","三重県"
"36.3460465","136.4331881","金紋酒造","きんもんしゅぞう","〒923-0304","石川県小松市下粟津町ろ24","石川県"
"36.370159","136.4325324","加越","かえつ","〒923-0964","石川県小松市今江町9-605","石川県"
"34.7465177","136.4293061","松島酒造","まつしましゅぞう","〒514-2316","三重県津市安濃町南神山191","三重県"
"36.3712245","136.4218669","手塚酒造場","てづかしゅぞうじょう","〒923-0965","石川県小松市串町庚7","石川県"
"36.327731","136.3862965","橋本酒造","はしもとしゅぞう","〒922-0331","石川県加賀市動橋町イ184","石川県"
"36.0846533","136.3786114","吉田酒造","よしだしゅぞう","〒910-1325","福井県吉田郡永平寺町北島7-22","福井県"
"36.2485658","136.3731566","松浦酒造","まつうらしゅぞう","〒922-0121","石川県加賀市山中温泉冨士見町オ50","石川県"
"36.3250868","136.3710818","鹿野酒造","かのしゅぞう","〒922-0336","石川県加賀市八日市町イ6","石川県"
"34.6227632","136.3174266","海野酒造","うんのしゅぞう","〒515-3133","三重県津市白山町南家城1071－1","三重県"
"36.0916148","136.2988704","黒龍酒造","こくりゅうしゅぞう","〒910-1133","福井県吉田郡永平寺町松岡春日1-38","福井県"
"36.0910895","136.2909132","田辺酒造","たなべしゅぞう","〒910-1134","福井県吉田郡永平寺町松岡芝原2-24","福井県"
"36.1711069","136.2899378","久保田酒造","くぼたしゅぞう","〒910-0207","福井県坂井市丸岡町山久保27-45","福井県"
"35.2344","136.2851077","多賀","たが","〒522-0355","滋賀県犬上郡多賀町中川原102","滋賀県"
"35.4111677","136.2845164","滋賀第一酒造協業組合","しがだいいちしゅぞうきょうぎょうくみあい","〒526-0001","滋賀県長浜市国友町270","滋賀県"
"36.015361","136.2769441","安本酒造","やすもとしゅぞう","〒910-2167","福井県福井市安原町7-4","福井県"
"36.015797","136.2738082","毛利酒造","もうりしゅぞう","〒910-2165","福井県福井市東郷二ヶ町36-29","福井県"
"35.0843788","136.2634163","喜多酒造","きたしゅぞう","〒527-0054","滋賀県東近江市池田町1129","滋賀県"
"35.2352185","136.257947","音瀬酒造場","おとせしゅぞうじょう","〒522-0201","滋賀県彦根市高宮町1079","滋賀県"
"36.097726","136.2572327","舟木酒造","ふなきしゅぞう","〒910-0802","福井県福井市大和田町46-3-1","福井県"
"35.9061499","136.2501012","寿喜娘酒造","すきむすめしゅぞう","〒915-0234","福井県越前市大滝町25-23","福井県"
"36.0341436","136.2457633","美川酒造場","みかわしゅぞうじょう","〒918-8131","福井県福井市小稲津町36-15","福井県"
"35.0513982","136.2373354","矢尾酒造","やおしゅぞう","〒529-1662","滋賀県蒲生郡日野町中在寺512","滋賀県"
"35.1859668","136.2320432","岡村本家","おかむらほんけ","〒529-1165","滋賀県犬上郡豊郷町吉田100","滋賀県"
"34.8870493","136.2311637","瀬古酒造","せこしゅぞう","〒520-3421","滋賀県甲賀市甲賀町上野1807","滋賀県"
"34.9483002","136.2303978","安井酒造場","やすいしゅぞうじょう","〒528-0234","滋賀県甲賀市土山町徳原225","滋賀県"
"36.0572793","136.2283352","常山酒造","とこやましゅぞう","〒910-0854","福井県福井市御幸1-19-10","福井県"
"35.1713294","136.2259748","愛知酒造","えちしゅぞう","〒529-1227","滋賀県愛知郡愛荘町野々目207","滋賀県"
"35.5049334","136.2252165","冨田酒造","とみたしゅぞう","〒529-0425","滋賀県長浜市木之本町木之本1107","滋賀県"
"35.5073663","136.2244193","山路酒造","やまじしゅぞう","〒529-0425","滋賀県長浜市木之本町木之本990","滋賀県"
"34.8898237","136.2187537","望月酒造","もちづきしゅぞう","〒520-3425","滋賀県甲賀市甲賀町毛枚1158","滋賀県"
"36.041509","136.2152182","増永酒造","ますながしゅぞう","〒918-8012","福井県福井市","福井県"
"36.0659944","136.2093699","菊桂酒造","きくかつらしゅぞう","〒910-0024","福井県福井市照手2-2-19","福井県"
"34.9034023","136.2084792","田中酒造","たなかしゅぞう","〒520-3433","滋賀県甲賀市甲賀町大原市場474","滋賀県"
"35.9617558","136.2066017","金鱗酒造","きんりんしゅぞう","〒916-0032","福井県鯖江市舟枝町5-14","福井県"
"34.8159905","136.2056291","橋本酒造場","はしもとしゅぞうじょう","〒519-1414","三重県伊賀市御代1116","三重県"
"36.0803982","136.2056177","越の磯","こしのいそ","〒910-0016","福井県福井市大宮5-8-25","福井県"
"35.1812767","136.2052597","藤居本家","ふじいほんけ","〒529-1303","滋賀県愛知郡愛荘町長野793","滋賀県"
"35.1115142","136.204979","近江酒造","おうみしゅぞう","〒527-0022","滋賀県東近江市八日市上之町9-16","滋賀県"
"36.0610284","136.2028596","田嶋酒造","たじましゅぞう","〒918-8051","福井県福井市桃園1-3-10","福井県"
"35.7703998","136.200868","畠山酒造","はたけやましゅぞう","〒919-0131","福井県南条郡南越前町今庄109-14","福井県"
"35.7709053","136.1995598","白駒酒造","はくこましゅぞう","〒919-0131","福井県南条郡南越前町今庄82-24","福井県"
"35.7720551","136.1975572","北善商店","きたぜんしょうてん","〒919-0131","福井県南条郡南越前町今庄81-3","福井県"
"35.7732549","136.1963989","堀口酒造","ほりぐちしゅぞう","〒919-0131","福井県南条郡南越前町今庄76-1-2","福井県"
"35.1558011","136.196016","中澤酒造","なかざわしゅぞう","〒529-1422","滋賀県東近江市五個荘小幡町570","滋賀県"
"34.4933394","136.194679","岡野酒造","おかのしゅぞう","〒633-1301","奈良県宇陀郡御杖村神末1274","奈良県"
"36.134725","136.1914636","坪三酒造","つぼさんしゅぞう","〒919-0479","福井県坂井市春江町高江24-38","福井県"
"34.7068831","136.1864301","福井酒造場","ふくいしゅぞうじょう","〒518-0105","三重県伊賀市比自岐595","三重県"
"35.1804394","136.1841816","増本酒造場","ますもとしゅぞうじょう","〒521-1213","滋賀県東近江市神郷町1019","滋賀県"
"34.6686262","136.180077","若戎酒造","わかえびすしゅぞう","〒518-0226","三重県伊賀市阿保1317","三重県"
"35.1076668","136.1784783","畑酒造","はたしゅぞう","〒527-0091","滋賀県東近江市小脇町1410","滋賀県"
"35.9471794","136.1779279","井波酒造","いなみしゅぞう","〒916-0057","福井県鯖江市有定町1-1-22","福井県"
"34.9678723","136.1774525","笑四季酒造","えみしきしゅぞう","〒528-0031","滋賀県甲賀市水口町本町1-7-8","滋賀県"
"34.9688083","136.1739416","西田酒造","にしだしゅぞう","〒528-0015","滋賀県甲賀市水口町松栄1-29","滋賀県"
"36.1269222","136.1708856","伊藤酒造","いとうしゅぞう","〒910-3113","福井県福井市江上町44-65","福井県"
"35.9231379","136.1701237","タナベ","たなべ","〒915-0801","福井県越前市家久町89-22","福井県"
"35.9864263","136.1701047","加藤吉平商店","かとうきちべいしょうてん","〒916-0001","福井県鯖江市吉江町1-11","福井県"
"34.7963827","136.1653712","森喜酒造場","もりきしゅぞうじょう","〒518-0002","三重県伊賀市千歳41-2","三重県"
"36.1326486","136.1604312","力泉酒造","りきせんしゅぞう","〒910-3111","福井県福井市島山梨子20-10","福井県"
"34.9745465","136.1593589","美冨久酒造","みふくしゅぞう","〒528-0025","滋賀県甲賀市水口町西林口3－2","滋賀県"
"35.9297256","136.1561692","片山酒造","かたやましゅぞう","〒915-0891","福井県越前市余田町51-18","福井県"
"34.992811","136.1515896","藤本酒造","ふじもとしゅぞう","〒528-0064","滋賀県甲賀市水口町伴中山696","滋賀県"
"35.9438791","136.1490113","豊酒造","ゆたかしゅぞう","〒916-0073","福井県鯖江市下野田町38-70","福井県"
"34.949416","136.1488996","滋賀酒造","しがしゅぞう","〒528-0046","滋賀県甲賀市水口町三大寺39","滋賀県"
"36.1398585","136.1441658","吉田金右衛門商店","よしだきんえもんしょうてん","〒910-3121","福井県福井市佐野町21-81","福井県"
"36.0047541","136.1430675","西岡河村酒造","にしおかかわむらしゅぞう","〒910-3613","福井県福井市甑谷町1-1","福井県"
"34.760713","136.1379462","平和酒造","へいわしゅぞう","〒518-0837","三重県伊賀市緑ケ丘西町2612","三重県"
"36.0598996","136.132581","池田酒造","いけだしゅぞう","〒918-8076","福井県福井市本堂町70-1","福井県"
"35.976416","136.127987","朝日酒造","あさひしゅぞう","〒916-0141","福井県丹生郡越前町西田中11-53","福井県"
"34.7646067","136.1267523","森本仙右衛門商店","もりもとせんうえもんしょうてん","〒518-0867","三重県伊賀市上野福居町3342","三重県"
"34.7698199","136.123844","中井酒造場","なかいしゅぞうじょう","〒518-0878","三重県伊賀市上野西大手町3721","三重県"
"35.9818346","136.1236095","丹生酒造","にゅうしゅぞう","〒916-0122","福井県丹生郡越前町天王18-3","福井県"
"34.7287746","136.1226816","大田酒造","おおたしゅぞう","〒518-0121","三重県伊賀市上之庄1365","三重県"
"35.0832807","136.1189047","松瀬酒造","まつせしゅぞう","〒520-2501","滋賀県蒲生郡竜王町弓削475","滋賀県"
"34.6171545","136.1043218","澤佐酒造","さわさしゅぞう","〒518-0441","三重県名張市夏見944","三重県"
"35.1383566","136.0924323","西勝酒造","にしかつしゅぞう","〒523-0862","滋賀県近江八幡市仲屋町中21","滋賀県"
"34.997515","136.0810682","北島酒造","きたじましゅぞう","〒520-3231","滋賀県湖南市針756","滋賀県"
"34.5963755","136.0771304","瀧自慢酒造","たきじまんしゅぞう","〒518-0464","三重県名張市赤目町柏原141","三重県"
"35.4645175","136.074756","吉田酒造","よしだしゅぞう","〒520-1811","滋賀県高島市マキノ町海津2292","滋賀県"
"35.6560492","136.0666419","敦賀酒造","つるがしゅぞう","〒914-0062","福井県敦賀市相生町21-10","福井県"
"34.6028575","136.0661256","福持酒造場","ふくもちしゅぞうじょう","〒518-0737","三重県名張市安部田3905","三重県"
"35.0095163","136.0584289","竹内酒造","たけうちしゅぞう","〒520-3101","滋賀県湖南市石部中央1-6-5","滋賀県"
"35.3359208","136.0556812","上原酒造","うえはらしゅぞう","〒520-1512","滋賀県高島市新旭町太田1524","滋賀県"
"35.3581347","136.0437733","川島酒造","かわしましゅぞう","〒520-1501","滋賀県高島市新旭町旭83","滋賀県"
"35.3460497","136.0350994","七洋酒造","しちようしゅぞう","〒520-1522","滋賀県高島市新旭町新庄1154","滋賀県"
"35.4030989","136.0317758","池本酒造","いけもとしゅぞう","〒520-1621","滋賀県高島市今津町今津221","滋賀県"
"35.0662956","136.0284307","暁酒造","あかつきしゅぞう","〒520-2331","滋賀県野洲市小篠原1389","滋賀県"
"35.0723671","136.0271975","徳田酒造","とくだしゅぞう","〒520-2353","滋賀県野洲市久野部155-1","滋賀県"
"34.9969385","136.0253357","服部岩彦酒造場","はっとりいわひこしゅぞうじょう","〒520-3005","滋賀県栗東市","滋賀県"
"35.0611375","136.0139435","宇野勝酒造場","うのまさるしゅぞうじょう","〒520-2342","滋賀県野洲市野洲236","滋賀県"
"35.0618291","136.0132103","宇野酒造","うのしゅぞう","〒520-2342","滋賀県野洲市野洲429","滋賀県"
"35.2965013","136.0128407","福井弥平商店","ふくいやへいしょうてん","〒520-1121","滋賀県高島市勝野1387-1","滋賀県"
"35.0555821","135.9933849","宇野本家","うのほんけ","〒524-0022","滋賀県守山市守山1丁目10-2","滋賀県"
"33.7314373","135.9877999","尾崎酒造","おざきしゅぞう","〒647-0002","和歌山県新宮市船町3-2-3","和歌山県"
"34.5913236","135.9777044","多山酒造","たやましゅぞう","〒632-0207","奈良県宇陀市室生区無山378","奈良県"
"35.0569315","135.9774809","金盛酒造","きんせいしゅぞう","〒524-0045","滋賀県守山市金森町769","滋賀県"
"34.5812841","135.9680005","倉本酒造","くらもとしゅぞう","〒632-0231","奈良県奈良市都祁吐山町2501","奈良県"
"35.0151143","135.9585027","太田酒造","おおたしゅぞう","〒525-0034","滋賀県草津市草津3-10-37","滋賀県"
"35.0093291","135.9548337","古川酒造","ふるかわしゅぞう","〒525-0053","滋賀県草津市矢倉1-3-33","滋賀県"
"34.7346172","135.952354","錦生醸造","きんせいじょうぞう","〒630-1231","奈良県奈良市柳生下町246","奈良県"
"34.5988184","135.9462096","西田酒造","にしだしゅぞう","〒632-0246","奈良県奈良市都祁友田町188","奈良県"
"35.603063","135.9397457","若狭菊酒造","わかさぎくしゅぞう","〒919-11","福井県三方郡美浜町郷市21-4","福井県"
"34.4746126","135.933985","芳村酒造","よしむらしゅぞう","〒633-2163","奈良県宇陀市大宇陀万六1797","奈良県"
"34.4761402","135.9338489","久保本家酒造","くぼほんけしゅぞう","〒633-2162","奈良県宇陀市大宇陀出新1834","奈良県"
"35.1099522","135.9181482","浪乃音酒造","なみのおとしゅぞう","〒520-0242","滋賀県大津市本堅田1-7-16","滋賀県"
"34.9569393","135.907547","月の里酒造","つきのさとしゅぞう","〒520-0861","滋賀県大津市石山寺3-29-9","滋賀県"
"35.6160837","135.9048844","三宅彦右衛門酒造","みやけひこうえもんしゅぞう","〒919-1124","福井県三方郡美浜町早瀬21-7","福井県"
"35.5531407","135.9041736","鳥浜酒造","とりはましゅぞう","〒919-1331","福井県三方上中郡若狭町鳥浜59-30","福井県"
"34.6145459","135.8641149","増田酒造","ますだしゅぞう","〒632-0003","奈良県天理市岩屋町42","奈良県"
"35.0083191","135.864018","平井商店","ひらいしょうてん","〒520-0043","滋賀県大津市中央1-2-33","滋賀県"
"34.3959346","135.8593013","北岡本店","きたおかほんてん","〒639-3111","奈良県吉野郡吉野町上市61","奈良県"
"34.3956957","135.8561737","北村酒造","きたむらしゅぞう","〒639-3111","奈良県吉野郡吉野町上市172-1","奈良県"
"34.4954254","135.8515237","西内酒造場","にしうちしゅぞうじょう","〒633-0042","奈良県桜井市下3","奈良県"
"34.5254384","135.8471376","今西酒造","いまにししゅぞう","〒633-0001","奈良県桜井市三輪510","奈良県"
"34.6765718","135.8382141","八木酒造","やぎしゅぞう","〒630-8301","奈良県奈良市高畑町915","奈良県"
"34.6007965","135.8376811","稲田酒造","いなだしゅぞう","〒632-0015","奈良県天理市三島町379","奈良県"
"34.5955193","135.8345371","宮崎酒造","みやざきしゅぞう","〒632-0034","奈良県天理市丹波市町320","奈良県"
"34.6769633","135.8340367","今西清兵衛商店","いまにしせいべえしょうてん","〒630-8381","奈良県奈良市福智院町24-1","奈良県"
"34.389929","135.8321537","美吉野醸造","みよしのじょうぞう","〒639-3116","奈良県吉野郡吉野町六田1286","奈良県"
"34.5728746","135.8293994","飯田本店","いいだほんてん","〒632-0062","奈良県天理市長柄町656","奈良県"
"34.6459722","135.8208187","奈良豊澤酒造","ならとよさわしゅぞう","〒630-8444","奈良県奈良市今市町405","奈良県"
"34.7856233","135.8118995","相綴酒造","そうてつしゅぞう","〒619-0201","京都府木津川市山城町綺田出垣外33-1","京都府"
"34.7847455","135.8110551","京都酒造","きょうとしゅぞう","〒619-0201","京都府木津川市山城町綺田出垣外93","京都府"
"34.4705113","135.8075256","脇本酒造","わきもとしゅぞう","〒634-0145","奈良県高市郡明日香村野口5番地1","奈良県"
"34.8283051","135.7982863","城陽酒造","じょうようしゅぞう","〒610-0116","京都府城陽市奈島久保野34-1","京都府"
"34.490614","135.7931846","喜多酒造","きたしゅぞう","〒634-0062","奈良県橿原市御坊町8","奈良県"
"34.6290344","135.7917659","中谷酒造","なかたにしゅぞう","〒639-1117","奈良県大和郡山市番条町561","奈良県"
"34.3702412","135.7891414","藤村酒造","ふじむらしゅぞう","〒638-0041","奈良県吉野郡下市町下市154","奈良県"
"34.506798","135.7885875","河合酒造","かわいしゅぞう","〒634-0812","奈良県橿原市今井町1-7-8","奈良県"
"34.381854","135.7868134","岡本本家","おかもとほんけ","〒638-0821","奈良県吉野郡大淀町下渕230","奈良県"
"35.0254795","135.7739509","松井酒造","まついしゅぞう","〒606-8305","京都府京都市左京区吉田河原町1-6","京都府"
"34.9263918","135.7691302","向島酒造","むかいじましゅぞう","〒612-8111","京都府京都市伏見区","京都府"
"34.9276471","135.7643705","山本勘蔵商店","やまもとかんぞうしょうてん","〒612-8083","京都府京都市伏見区京町1丁目285","京都府"
"34.9406652","135.7627958","キンシ正宗","きんしまさむね","〒612－8081","京都府京都市伏見区新町11丁目337-1","京都府"
"34.9351213","135.7624568","藤岡酒造","ふじおかしゅぞう","〒612-8051","京都府京都市伏見区今町672-1","京都府"
"34.9300024","135.7613597","月桂冠","げっけいかん","〒612-8660","京都府京都市伏見区南浜町247","京都府"
"34.9316022","135.761268","山本本家","やまもとほんけ","〒612-8047","京都府京都市伏見区上油掛町36-1","京都府"
"34.9351073","135.7612208","平和酒造","へいわしゅぞう","〒612-8063","京都府京都市伏見区東組町698","京都府"
"34.9306634","135.7604625","東山酒造","ひがしやましゅぞう","〒612-8046","京都府京都市伏見区塩屋町223","京都府"
"34.9395985","135.7604071","共同酒造","きょうどうしゅぞう","〒612-8073","京都府京都市伏見区下板橋町630-3","京都府"
